CustomerID,Order Date,Order Month,Food Category,Item,Unit Ordered,,Unit Price (in Rs),Area,Total Amount,Profile
CUST096,10/3/2024,October,Veg,Veg Sandwich ,7,Other,100,Vijayawada,700,Student
CUST150,10/3/2024,October,Non-Veg,Chicken Biryani ,5,Other,300,Visakhapatnam,1500,Student
CUST224,10/3/2024,October,Veg,Aloo Gobi ,3,Cury,150,Vijayawada,450,Employed
CUST067,10/3/2024,October,Veg,Paneer Butter Masala ,3,Cury,250,Guntur,750,Student
CUST224,10/3/2024,October,Veg,Veg Sandwich ,3,Other,100,Guntur,300,Employed
CUST121,10/3/2024,October,Veg,Bhindi Masala ,1,Cury,200,Vijayawada,200,Employed
CUST048,10/3/2024,October,Veg,Aloo Gobi ,3,Cury,150,Rajahmundry,450,Student
CUST302,10/3/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Employed
CUST047,10/3/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Tirupati,700,Student
CUST235,10/3/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Vijayawada,400,Student
CUST249,10/3/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Tirupati,200,Student
CUST006,10/3/2024,October,Veg,Aloo Gobi ,2,Cury,150,Guntur,300,Student
CUST077,10/3/2024,October,Veg,Baingan Bharta ,2,Cury,200,Tirupati,400,Employed
CUST121,10/3/2024,October,Veg,Bhindi Masala ,1,Cury,200,Guntur,200,Employed
CUST116,10/3/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST209,10/3/2024,October,Non-Veg,Mutton Biryani ,1,Other,410,Guntur,410,Employed
CUST194,10/3/2024,October,Veg,Masala Dosa ,7,Other,150,Visakhapatnam,1050,Employed
CUST022,10/3/2024,October,Non-Veg,Chicken Wrap ,6,Other,150,Tirupati,900,Student
CUST271,10/3/2024,October,Non-Veg,Rogan Josh ,3,Cury,350,Tirupati,1050,Employed
CUST164,10/3/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Tirupati,500,Student
CUST070,10/3/2024,October,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Student
CUST019,10/3/2024,October,Veg,Masala Dosa ,4,Other,150,Visakhapatnam,600,Student
CUST027,10/3/2024,October,Veg,Masala Dosa ,5,Other,150,Guntur,750,Employed
CUST053,10/3/2024,October,Veg,Veg Biryani ,2,Cury,250,Visakhapatnam,500,Student
CUST210,10/3/2024,October,Veg,Aloo Paratha ,4,Other,150,Vijayawada,600,Student
CUST205,10/3/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Vijayawada,700,Student
CUST245,10/3/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Tirupati,400,Employed
CUST141,10/3/2024,October,Veg,Veg Biryani ,2,Cury,250,Visakhapatnam,500,Employed
CUST302,10/3/2024,October,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Employed
CUST280,10/3/2024,October,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Student
CUST009,10/3/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Vijayawada,350,Employed
CUST136,10/3/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Vijayawada,300,Student
CUST155,10/3/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST105,10/3/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST155,10/3/2024,October,Veg,Masala Dosa ,1,Other,150,Rajahmundry,150,Employed
CUST259,10/3/2024,October,Veg,Baingan Bharta ,2,Cury,200,Visakhapatnam,400,Employed
CUST063,10/3/2024,October,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Student
CUST227,10/3/2024,October,Veg,Dal Makhani ,1,Cury,200,Vijayawada,200,Student
CUST032,10/3/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Tirupati,600,Student
CUST126,10/3/2024,October,Veg,Aloo Gobi ,1,Cury,150,Tirupati,150,Student
CUST092,10/3/2024,October,Veg,Masala Dosa ,5,Other,150,Rajahmundry,750,Employed
CUST083,10/3/2024,October,Veg,Bhindi Masala ,1,Cury,200,Tirupati,200,Student
CUST068,10/3/2024,October,Veg,Malai Kofta ,1,Cury,250,Guntur,250,Student
CUST093,10/3/2024,October,Non-Veg,Mutton Biryani ,3,Other,410,Tirupati,1230,Employed
CUST197,10/3/2024,October,Non-Veg,Mutton Biryani ,5,Other,410,Rajahmundry,2050,Student
CUST179,10/3/2024,October,Veg,Bhindi Masala ,1,Cury,200,Tirupati,200,Student
CUST197,10/3/2024,October,Non-Veg,Chicken Korma ,1,Cury,300,Vijayawada,300,Student
CUST269,10/3/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Visakhapatnam,600,Student
CUST067,10/3/2024,October,Non-Veg,Chicken Biryani ,4,Other,300,Vijayawada,1200,Student
CUST007,10/3/2024,October,Veg,Malai Kofta ,1,Cury,250,Visakhapatnam,250,Student
CUST237,10/3/2024,October,Veg,Vegetable Korma ,2,Cury,250,Tirupati,500,Employed
CUST254,10/3/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Vijayawada,600,Employed
CUST206,10/3/2024,October,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Employed
CUST303,10/3/2024,October,Veg,Aloo Gobi ,2,Cury,150,Rajahmundry,300,Student
CUST312,10/3/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Rajahmundry,250,Student
CUST265,10/3/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Visakhapatnam,800,Student
CUST037,10/3/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Tirupati,700,Student
CUST006,10/3/2024,October,Veg,Veg Manchurian ,2,Cury,200,Guntur,400,Student
CUST023,10/3/2024,October,Veg,Veg Sandwich ,2,Other,100,Tirupati,200,Employed
CUST071,10/3/2024,October,Veg,Masala Dosa ,2,Other,150,Visakhapatnam,300,Employed
CUST165,10/3/2024,October,Non-Veg,Chicken Wrap ,1,Other,150,Rajahmundry,150,Employed
CUST226,10/3/2024,October,Veg,Bhindi Masala ,1,Cury,200,Vijayawada,200,Employed
CUST046,10/3/2024,October,Veg,Bhindi Masala ,3,Cury,200,Visakhapatnam,600,Student
CUST169,10/3/2024,October,Veg,Aloo Gobi ,2,Cury,150,Visakhapatnam,300,Employed
CUST119,10/3/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Visakhapatnam,200,Employed
CUST046,10/4/2024,October,Veg,Pav Bhaji ,3,Other,200,Rajahmundry,600,Student
CUST087,10/4/2024,October,Non-Veg,Prawns Fry ,1,Cury,400,Guntur,400,Employed
CUST145,10/4/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Guntur,600,Employed
CUST222,10/4/2024,October,Non-Veg,Rogan Josh ,2,Cury,350,Tirupati,700,Employed
CUST009,10/4/2024,October,Non-Veg,Chicken Wrap ,4,Other,150,Vijayawada,600,Employed
CUST062,10/4/2024,October,Veg,Dal Tadka ,2,Cury,200,Visakhapatnam,400,Student
CUST130,10/4/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Tirupati,200,Employed
CUST232,10/4/2024,October,Veg,Veg Sandwich ,2,Other,100,Visakhapatnam,200,Employed
CUST013,10/4/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Student
CUST291,10/4/2024,October,Veg,Bhindi Masala ,1,Cury,200,Guntur,200,Employed
CUST243,10/4/2024,October,Non-Veg,Mutton Biryani ,2,Other,410,Rajahmundry,820,Employed
CUST073,10/4/2024,October,Veg,Baingan Bharta ,2,Cury,200,Tirupati,400,Employed
CUST231,10/4/2024,October,Veg,Chole ,3,Cury,200,Vijayawada,600,Employed
CUST277,10/4/2024,October,Veg,Veg Manchurian ,1,Cury,200,Visakhapatnam,200,Student
CUST079,10/4/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Student
CUST292,10/4/2024,October,Veg,Dal Makhani ,1,Cury,200,Rajahmundry,200,Employed
CUST132,10/4/2024,October,Non-Veg,Chicken Tikka Masala ,3,Cury,300,Tirupati,900,Student
CUST045,10/4/2024,October,Veg,Masala Dosa ,7,Other,150,Visakhapatnam,1050,Student
CUST019,10/4/2024,October,Veg,Veg Biryani ,1,Cury,250,Visakhapatnam,250,Student
CUST070,10/4/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Vijayawada,250,Student
CUST006,10/4/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Vijayawada,350,Student
CUST010,10/4/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Student
CUST315,10/4/2024,October,Veg,Malai Kofta ,1,Cury,250,Visakhapatnam,250,Employed
CUST236,10/4/2024,October,Veg,Aloo Gobi ,2,Cury,150,Guntur,300,Employed
CUST138,10/4/2024,October,Veg,Dal Tadka ,1,Cury,200,Guntur,200,Employed
CUST268,10/4/2024,October,Non-Veg,Rogan Josh ,3,Cury,350,Guntur,1050,Student
CUST323,10/12/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Visakhapatnam,600,Employed
CUST008,10/4/2024,October,Veg,Paneer Butter Masala ,3,Cury,250,Rajahmundry,750,Employed
CUST260,10/4/2024,October,Non-Veg,Prawns Fry ,1,Cury,400,Visakhapatnam,400,Employed
CUST267,10/4/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Vijayawada,600,Employed
CUST214,10/4/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Vijayawada,800,Employed
CUST204,10/4/2024,October,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Student
CUST308,10/4/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Vijayawada,800,Employed
CUST133,10/4/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Visakhapatnam,800,Student
CUST271,10/4/2024,October,Veg,Aloo Gobi ,2,Cury,150,Tirupati,300,Employed
CUST181,10/4/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Guntur,400,Employed
CUST294,10/4/2024,October,Veg,Veg Manchurian ,1,Cury,200,Guntur,200,Student
CUST301,10/4/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Guntur,300,Employed
CUST032,10/4/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Rajahmundry,250,Student
CUST003,10/4/2024,October,Veg,Masala Dosa ,2,Other,150,Guntur,300,Employed
CUST057,10/4/2024,October,Veg,Bhindi Masala ,2,Cury,200,Guntur,400,Employed
CUST043,10/4/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST184,10/4/2024,October,Non-Veg,Chicken Korma ,1,Cury,300,Rajahmundry,300,Employed
CUST254,10/4/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Visakhapatnam,400,Employed
CUST046,10/4/2024,October,Veg,Aloo Paratha ,1,Other,150,Guntur,150,Student
CUST145,10/4/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Rajahmundry,600,Employed
CUST184,10/4/2024,October,Veg,Vegetable Korma ,1,Cury,250,Tirupati,250,Employed
CUST256,10/4/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Tirupati,600,Employed
CUST306,10/4/2024,October,Veg,Aloo Paratha ,3,Other,150,Rajahmundry,450,Employed
CUST185,10/4/2024,October,Veg,Dal Tadka ,1,Cury,200,Guntur,200,Employed
CUST035,10/4/2024,October,Veg,Masala Dosa ,1,Other,150,Guntur,150,Student
CUST121,10/4/2024,October,Veg,Veg Sandwich ,3,Other,100,Tirupati,300,Employed
CUST115,10/4/2024,October,Veg,Chole ,1,Cury,200,Rajahmundry,200,Employed
CUST093,10/4/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Vijayawada,350,Employed
CUST109,10/4/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Employed
CUST093,10/4/2024,October,Veg,Pav Bhaji ,4,Other,200,Rajahmundry,800,Employed
CUST019,10/4/2024,October,Non-Veg,Chicken Biryani ,2,Other,300,Rajahmundry,600,Student
CUST302,10/4/2024,October,Non-Veg,Chicken Korma ,3,Cury,300,Guntur,900,Employed
CUST108,10/4/2024,October,Veg,Masala Dosa ,2,Other,150,Guntur,300,Employed
CUST007,10/4/2024,October,Veg,Chole ,1,Cury,200,Tirupati,200,Student
CUST155,10/4/2024,October,Non-Veg,Mutton Biryani ,7,Other,410,Vijayawada,2870,Employed
CUST003,10/4/2024,October,Veg,Veg Manchurian ,1,Cury,200,Visakhapatnam,200,Employed
CUST048,10/4/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Rajahmundry,500,Student
CUST184,10/4/2024,October,Veg,Veg Sandwich ,2,Other,100,Rajahmundry,200,Employed
CUST213,10/4/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Student
CUST107,10/4/2024,October,Veg,Veg Sandwich ,2,Other,100,Tirupati,200,Student
CUST124,10/4/2024,October,Veg,Aloo Gobi ,2,Cury,150,Guntur,300,Employed
CUST059,10/4/2024,October,Veg,Veg Sandwich ,6,Other,100,Guntur,600,Student
CUST023,10/4/2024,October,Veg,Baingan Bharta ,2,Cury,200,Vijayawada,400,Employed
CUST047,10/4/2024,October,Veg,Masala Dosa ,1,Other,150,Visakhapatnam,150,Student
CUST078,10/4/2024,October,Non-Veg,Chicken Wrap ,4,Other,150,Vijayawada,600,Employed
CUST268,10/4/2024,October,Non-Veg,Chicken Biryani ,4,Other,300,Visakhapatnam,1200,Student
CUST128,10/4/2024,October,Veg,Aloo Gobi ,1,Cury,150,Tirupati,150,Employed
CUST010,10/4/2024,October,Veg,Pav Bhaji ,7,Other,200,Vijayawada,1400,Student
CUST188,10/4/2024,October,Veg,Masala Dosa ,4,Other,150,Guntur,600,Student
CUST292,10/4/2024,October,Non-Veg,Rogan Josh ,3,Cury,350,Vijayawada,1050,Employed
CUST163,10/4/2024,October,Non-Veg,Mutton Biryani ,2,Other,410,Visakhapatnam,820,Student
CUST174,10/4/2024,October,Veg,Aloo Gobi ,2,Cury,150,Visakhapatnam,300,Student
CUST275,10/4/2024,October,Veg,Dal Makhani ,3,Cury,200,Visakhapatnam,600,Employed
CUST076,10/4/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST120,10/4/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Tirupati,500,Student
CUST116,10/4/2024,October,Veg,Bhindi Masala ,1,Cury,200,Vijayawada,200,Employed
CUST221,10/4/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Rajahmundry,600,Employed
CUST026,10/4/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Employed
CUST057,10/4/2024,October,Veg,Veg Sandwich ,2,Other,100,Tirupati,200,Employed
CUST236,10/4/2024,October,Veg,Baingan Bharta ,1,Cury,200,Guntur,200,Employed
CUST254,10/4/2024,October,Veg,Aloo Gobi ,3,Cury,150,Visakhapatnam,450,Employed
CUST092,10/4/2024,October,Non-Veg,Chicken Wrap ,6,Other,150,Visakhapatnam,900,Employed
CUST299,10/4/2024,October,Veg,Dal Tadka ,1,Cury,200,Vijayawada,200,Employed
CUST072,10/4/2024,October,Veg,Chole ,2,Cury,200,Guntur,400,Student
CUST246,10/4/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Employed
CUST036,10/4/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Employed
CUST174,10/4/2024,October,Veg,Aloo Paratha ,4,Other,150,Visakhapatnam,600,Student
CUST141,10/4/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Employed
CUST188,10/4/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Student
CUST090,10/4/2024,October,Veg,Veg Manchurian ,1,Cury,200,Guntur,200,Student
CUST221,10/4/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Tirupati,400,Employed
CUST190,10/4/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Employed
CUST251,10/4/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Rajahmundry,250,Employed
CUST157,10/4/2024,October,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Employed
CUST129,10/4/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Rajahmundry,350,Student
CUST280,10/4/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Tirupati,300,Student
CUST174,10/4/2024,October,Veg,Aloo Paratha ,4,Other,150,Guntur,600,Student
CUST081,10/4/2024,October,Veg,Chole ,1,Cury,200,Vijayawada,200,Student
CUST059,10/4/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Vijayawada,300,Student
CUST267,10/4/2024,October,Veg,Bhindi Masala ,2,Cury,200,Guntur,400,Employed
CUST236,10/4/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Vijayawada,350,Employed
CUST073,10/4/2024,October,Veg,Vegetable Korma ,2,Cury,250,Visakhapatnam,500,Employed
CUST235,10/4/2024,October,Veg,Masala Dosa ,3,Other,150,Vijayawada,450,Student
CUST101,10/4/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Guntur,600,Student
CUST291,10/4/2024,October,Veg,Veg Sandwich ,1,Other,100,Tirupati,100,Employed
CUST179,10/4/2024,October,Veg,Veg Sandwich ,3,Other,100,Guntur,300,Student
CUST258,10/4/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Visakhapatnam,300,Employed
CUST092,10/4/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Vijayawada,500,Employed
CUST008,10/4/2024,October,Non-Veg,Mutton Biryani ,3,Other,410,Guntur,1230,Employed
CUST243,10/4/2024,October,Non-Veg,Chicken Biryani ,3,Other,300,Rajahmundry,900,Employed
CUST224,10/4/2024,October,Veg,Vegetable Korma ,2,Cury,250,Vijayawada,500,Employed
CUST001,10/4/2024,October,Non-Veg,Mutton Biryani ,2,Other,410,Rajahmundry,820,Student
CUST068,10/4/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Rajahmundry,350,Student
CUST206,10/4/2024,October,Non-Veg,Rogan Josh ,1,Cury,350,Vijayawada,350,Employed
CUST006,10/5/2024,October,Veg,Dal Makhani ,1,Cury,200,Rajahmundry,200,Student
CUST102,10/5/2024,October,Veg,Veg Manchurian ,1,Cury,200,Vijayawada,200,Student
CUST130,10/5/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Rajahmundry,300,Employed
CUST291,10/5/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST303,10/5/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Tirupati,800,Student
CUST212,10/5/2024,October,Veg,Vegetable Korma ,3,Cury,250,Tirupati,750,Employed
CUST010,10/5/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Tirupati,500,Student
CUST308,10/5/2024,October,Veg,Veg Sandwich ,3,Other,100,Visakhapatnam,300,Employed
CUST037,10/5/2024,October,Non-Veg,Fish Curry ,3,Cury,350,Visakhapatnam,1050,Student
CUST326,12/18/2024,October,Non-Veg,Chicken Wrap ,4,Other,150,Guntur,600,Employed
CUST205,10/5/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Vijayawada,250,Student
CUST287,10/5/2024,October,Veg,Masala Dosa ,8,Other,150,Guntur,1200,Student
CUST020,10/5/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Student
CUST023,10/5/2024,October,Veg,Baingan Bharta ,2,Cury,200,Tirupati,400,Employed
CUST293,10/5/2024,October,Veg,Paneer Butter Masala ,1,Cury,250,Tirupati,250,Student
CUST168,10/5/2024,October,Veg,Aloo Gobi ,1,Cury,150,Vijayawada,150,Employed
CUST007,10/5/2024,October,Non-Veg,Chicken Wrap ,1,Other,150,Visakhapatnam,150,Student
CUST062,10/5/2024,October,Veg,Aloo Gobi ,1,Cury,150,Visakhapatnam,150,Student
CUST188,10/5/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Student
CUST040,10/5/2024,October,Non-Veg,Mutton Biryani ,3,Other,410,Vijayawada,1230,Employed
CUST299,10/5/2024,October,Veg,Malai Kofta ,1,Cury,250,Vijayawada,250,Employed
CUST316,10/5/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Tirupati,350,Employed
CUST258,10/5/2024,October,Non-Veg,Chicken Biryani ,3,Other,300,Visakhapatnam,900,Employed
CUST094,10/5/2024,October,Veg,Veg Sandwich ,4,Other,100,Guntur,400,Student
CUST183,10/5/2024,October,Non-Veg,Mutton Curry ,1,Cury,400,Rajahmundry,400,Student
CUST264,10/5/2024,October,Non-Veg,Chicken Wrap ,2,Other,150,Vijayawada,300,Employed
CUST178,10/5/2024,October,Veg,Dal Tadka ,1,Cury,200,Tirupati,200,Student
CUST020,10/5/2024,October,Veg,Aloo Gobi ,1,Cury,150,Rajahmundry,150,Student
CUST194,10/5/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Rajahmundry,700,Employed
CUST101,10/5/2024,October,Veg,Baingan Bharta ,2,Cury,200,Vijayawada,400,Student
CUST072,10/5/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Student
CUST161,10/5/2024,October,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Rajahmundry,300,Employed
CUST327,12/15/2024,October,Veg,Bhindi Masala ,1,Cury,200,Rajahmundry,200,Student
CUST199,10/5/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Rajahmundry,300,Employed
CUST045,10/5/2024,October,Veg,Dal Makhani ,3,Cury,200,Guntur,600,Student
CUST115,10/5/2024,October,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Employed
CUST094,10/5/2024,October,Non-Veg,Fish Curry ,1,Cury,350,Tirupati,350,Student
CUST164,10/5/2024,October,Veg,Dal Tadka ,1,Cury,200,Visakhapatnam,200,Student
CUST077,10/5/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST222,10/5/2024,October,Veg,Paneer Tikka Masala ,2,Cury,250,Rajahmundry,500,Employed
CUST265,10/5/2024,October,Veg,Malai Kofta ,1,Cury,250,Rajahmundry,250,Student
CUST286,10/5/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Tirupati,300,Student
CUST202,10/5/2024,October,Veg,Aloo Paratha ,5,Other,150,Vijayawada,750,Student
CUST093,10/5/2024,October,Veg,Paneer Tikka Masala ,1,Cury,250,Rajahmundry,250,Employed
CUST031,10/5/2024,October,Non-Veg,Chicken Korma ,2,Cury,300,Tirupati,600,Employed
CUST268,10/5/2024,October,Veg,Bhindi Masala ,1,Cury,200,Rajahmundry,200,Student
CUST064,10/5/2024,October,Non-Veg,Rogan Josh ,3,Cury,350,Rajahmundry,1050,Student
CUST277,10/5/2024,October,Non-Veg,Egg Curry ,2,Cury,200,Visakhapatnam,400,Student
CUST032,10/5/2024,October,Non-Veg,Mutton Curry ,2,Cury,400,Tirupati,800,Student
CUST138,10/5/2024,October,Veg,Veg Sandwich ,1,Other,100,Vijayawada,100,Employed
CUST027,10/5/2024,October,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Employed
CUST199,10/5/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Guntur,700,Employed
CUST209,10/5/2024,October,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Employed
CUST109,10/5/2024,October,Non-Veg,Chicken Biryani ,4,Other,300,Vijayawada,1200,Employed
CUST046,10/5/2024,October,Veg,Masala Dosa ,4,Other,150,Visakhapatnam,600,Student
CUST087,10/5/2024,October,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Employed
CUST281,10/5/2024,October,Non-Veg,Prawns Fry ,2,Cury,400,Tirupati,800,Student
CUST166,10/5/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Guntur,200,Student
CUST073,10/5/2024,October,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Employed
CUST046,10/5/2024,October,Veg,Baingan Bharta ,2,Cury,200,Vijayawada,400,Student
CUST147,10/5/2024,October,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Employed
CUST268,10/5/2024,October,Veg,Malai Kofta ,1,Cury,250,Vijayawada,250,Student
CUST232,10/5/2024,October,Veg,Chole ,1,Cury,200,Vijayawada,200,Employed
CUST096,10/5/2024,October,Veg,Veg Biryani ,1,Cury,250,Rajahmundry,250,Student
CUST258,10/5/2024,October,Veg,Vegetable Korma ,2,Cury,250,Rajahmundry,500,Employed
CUST105,10/5/2024,October,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Employed
CUST062,10/5/2024,October,Veg,Paneer Tikka Masala ,3,Cury,250,Guntur,750,Student
CUST035,10/5/2024,October,Veg,Baingan Bharta ,2,Cury,200,Visakhapatnam,400,Student
CUST220,10/5/2024,October,Non-Veg,Fish Curry ,2,Cury,350,Rajahmundry,700,Student
CUST110,10/5/2024,October,Non-Veg,Chicken Korma ,1,Cury,300,Guntur,300,Employed
CUST099,10/5/2024,October,Veg,Bhindi Masala ,2,Cury,200,Visakhapatnam,400,Student
CUST072,10/5/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Rajahmundry,600,Student
CUST090,10/5/2024,October,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Student
CUST256,10/5/2024,October,Non-Veg,Mutton Biryani ,6,Other,410,Guntur,2460,Employed
CUST145,10/5/2024,October,Veg,Baingan Bharta ,1,Cury,200,Vijayawada,200,Employed
CUST084,10/5/2024,October,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Visakhapatnam,600,Employed
CUST251,10/5/2024,October,Veg,Veg Sandwich ,3,Other,100,Rajahmundry,300,Employed
CUST246,10/5/2024,October,Non-Veg,Kadai Chicken ,2,Cury,300,Tirupati,600,Employed
CUST293,10/5/2024,October,Veg,Dal Makhani ,3,Cury,200,Vijayawada,600,Student
CUST034,10/5/2024,October,Non-Veg,Kadai Chicken ,1,Cury,300,Tirupati,300,Student
CUST026,10/5/2024,October,Veg,Baingan Bharta ,1,Cury,200,Vijayawada,200,Employed
CUST321,10/5/2024,October,Veg,Dal Tadka ,2,Cury,200,Tirupati,400,Employed
CUST181,10/5/2024,October,Veg,Veg Manchurian ,2,Cury,200,Visakhapatnam,400,Employed
CUST155,10/5/2024,October,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Employed
